"lang"
{
"Language"	"german"
"rd_ada3_ob_ships1"	"Check for the ships that may help you"
"rd_ada3_ob_ships1_t"	"Supporting ships"
"rd_ada3_ob_ships2"	"Control ship to clear the way"
"rd_ada3_ob_ships2_t"	"Get crates out"
"rd_ada3_ob_spaceport"	"Reach the space port satellites area"
"rd_ada3_ob_spaceport_t"	"Last Hope"
"rd_ada3_ob_last_antenn"	"Try to reactivate satellite"
"rd_ada3_ob_last_antenn_t"	"Hope never dies"
"rd_ada3_ob_escape"	"Wait for the supporting ships to come"
"rd_ada3_ob_escape2"	"and Escape to the Forbidden Outpost"
"rd_ada3_ob_escape_t"	"Escape"
"rd_ada3_debrief"	"Well done team!"
"rd_ada4_ob_eggs"	"Destroy mutagenic swarm eggs"
"rd_ada3_ob_lost_marineA"	"Locate the lost marine with special electro device"
"rd_ada3_ob_lost_marineB"	"Beware of deep and radioactive water"
"rd_ada3_ob_lost_marine_t"	"Try to reactivate satellite"
"rd_ada4_ob_escapeA"	"Reach the Outpost"
"rd_ada4_ob_escapeB"	"We will need ammunition and stuff"
"rd_ada4_ob_escape_t"	"Reach the Outpost"
"rd_ada4_debrief"	"Well done team!"
"RD_MainMenu_Training"	"TRAINING"
"RD_MainMenu_Training_Tip"	"Learn how to play the game by completing this training map"
"rdui_gamesettings_network_bandwidth"	"Max Acceptable Game Traffic Bandwidth"
"rdui_bandwidth_extremely_restricted"	"Extremely Restricted"
"rdui_bandwidth_384kbps"	"384 kbps"
"rdui_bandwidth_512kbps"	"512 kbps"
"rdui_bandwidth_768kbps"	"768 kbps"
"rdui_bandwidth_1mbps"	"1 Mbps"
"rdui_bandwidth_1_5mbps"	"1.5 Mbps"
"rdui_bandwidth_2mbps"	"2 Mbps"
"rdui_bandwidth_2_5mbps"	"2.5 Mbps"
"rdui_bandwidth_3mbps"	"3 Mbps"
"rdui_bandwidth_4mbps"	"4 Mbps"
"rdui_bandwidth_unrestricted"	"Unrestricted"
"rdui_mainmenu_options_gamesettings"	"Game Settings"
"rdui_gamesettings_deathcam"	"Death Camera"
"rdui_deathcam_disabled"	"Disabled"
"rdui_deathcam_0"	"Slowdown Only"
"rdui_deathcam_1"	"Cinematic Death Camera"
"rd_chat_marine_reserved"	"This marine is reserved for %s1 seconds"
"GameUI_Language_Czech"	"Czech"
"GameUI_Language_Hungarian"	"Hungarian"
"GameUI_Language_Romanian"	"Romanian"
"GameUI_Language_Turkish"	"Turkish"
"GameUI_Language_Ukrainian"	"Ukrainian"
"rd_so_appears_title"	"Appears in"
"rd_so_appears_no_challenge"	"No challenge"
"rd_so_appears_campaign_map"	"%s1: %s2"
"rd_so_appears_mission_challenge"	"%s1 (%s2)"
"rd_so_appears_everywhere"	"Nearly every mission"
"rd_so_appears_difficulty_single"	"%s1 (%s2 only)"
"rd_so_appears_difficulty_min"	"%s1 (%s2 or harder)"
"rd_so_appears_difficulty_max"	"%s1 (%s2 or easier)"
"rd_so_appears_difficulty_range"	"%s1 (%s2 to %s3)"
"rd_so_appears_onslaught_only"	"%s1 (Onslaught only)"
"rd_so_alien_drone"	"Drone"
"rd_so_alien_ranger"	"Ranger"
"rd_so_alien_shieldbug"	"Shieldbug"
"rd_so_alien_boomer"	"Boomer"
"rd_so_alien_buzzer"	"Buzzer"
"rd_so_alien_parasite"	"Parasite"
"rd_so_alien_mortarbug"	"Mortarbug"
"rd_so_alien_harvester"	"Harvester"
"rd_so_alien_parasite_defanged"	"Xenomite"
"rd_so_alien_shaman"	"Shaman"
"rd_so_alien_biomass"	"Biomass"
"rd_so_alien_grub"	"Grub"
"rd_so_alien_antlionguard"	"Antlion Guard"
"rd_so_alien_carrier_drone"	"Carrier Drone"
"rd_so_alien_summoner_drone"	"Summoner Drone"
"rd_so_display_caption_specimen_a"	"Specimen A"
"rd_so_display_caption_specimen_b"	"Specimen B"
"rd_so_display_caption_specimen_c"	"Specimen C"
"rd_so_display_caption_specimen_d"	"Specimen D"
"rd_so_ability_alerts_swarm"	"Alerts Swarm"
"rd_so_ability_attacks_doors"	" Attacks Doors"
"rd_so_ability_charging_attack"	"Charging Attack"
"rd_so_ability_corrosive_skin"	"Corrosive Skin"
"rd_so_ability_corrosive_spit"	"Corrosive Spit"
"rd_so_ability_explosive_projectiles"	"Explosive Projectiles"
"rd_so_ability_explosive_spawn"	"Explosive Spawn"
"rd_so_ability_flight"	"Flight"
"rd_so_ability_harmless"	"Harmless"
"rd_so_ability_hatches_from_eggs"	"Hatches from Eggs"
"rd_so_ability_hatches_from_sacs"	"Hatches from Sacs"
"rd_so_ability_heals_other_aliens"	"Heals Other Aliens"
"rd_so_ability_immune_to_frontal_attacks"	"Immune to Frontal Attacks"
"rd_so_ability_infested_by_parasite"	"Infested by Parasite"
"rd_so_ability_infests_marines"	"Infests Marines"
"rd_so_ability_inflates"	"Inflates"
"rd_so_ability_jumping_attack"	"Jumping Attack"
"rd_so_ability_knocks_down_marines"	"Knocks Down Marines"
"rd_so_ability_long_range"	"Long Range"
"rd_so_ability_only_vulnerable_to_fire"	"Only Vulnerable to Fire"
"rd_so_ability_overwhelming_numbers"	"Overwhelming Numbers"
"rd_so_ability_poison_blurs_vision"	"Poison Blurs Vision"
"rd_so_ability_razor_sharp_claws"	"Razor-Sharp Claws"
"rd_so_ability_resistant_to_damage"	"Resistant to Damage"
"rd_so_ability_suicide_bomber"	"Suicide Bomber"
"rd_so_paragraph_drone_0"	"Drones make up the bulk of the Swarm's numbers and \"manpower\". Marines can be expected to encounter several dozen of these per mission, and possibly end up killing in the region of several hundred each over the course of a campaign."
"rd_so_paragraph_drone_1"	"Drones are weak in terms of durability, but fast, strong, and numerous. Their four massive claws can inflict horrendous injuries on marines unlucky enough to get hit. Being swarmed by Drones (especially if you have an empty gun and no backup weapon) is a surefire way to end up dead, no matter the difficulty level. A single Drone is only a minor threat to a marine and easily dispatched with gunfire or even a melee attack."
"rd_so_paragraph_drone_2"	"Countering drones is easy; make your shots count, stick together, and cover your teammates whilst they're reloading or if they're being mobbed."
"rd_so_paragraph_drone_3"	"Drones move more slowly if they're electrified by the Prototype Assault Rifle or Tesla Cannon - neither of which will slow down or harm teammates, so use this to your advantage. Stunning a mob of Drones that are trying to gang up on a squadmate can give them breathing room to backpedal, reload, use items, and so on."
"rd_so_paragraph_drone_4"	"Drones on fire, such as from a M868 Flamer Unit will be slowed down and often stop attacking marines and stumble around on fire."
"rd_so_paragraph_drone_5"	"Drones are very lethal on Brutal, as a single hit by their claws can reduce the health of weaker characters (such as medics) by almost half. They're also capable of withstanding a much larger amount of damage, making basic weapons less effective against them. It is highly recommended that at least one player carry a Minigun or Autogun to deal with drone swarms."
"rd_so_paragraph_ranger_0"	"One of the few swarm lifeforms with a ranged attack, Rangers launch a volley of acidic projectiles over moderate to long distances, harassing squads from afar. Individually they are weak and their projectiles can be evaded by the quick-witted, but they can prove to be a nuisance in numbers or when supported by Drones. Rangers are tougher than Drones and can take quite a beating - on Insane, a Ranger can even survive a direct grenade hit."
"rd_so_paragraph_ranger_1"	"As soon as a Ranger spreads out its limbs, it cannot turn until it has shot in the direction it is currently facing. Use this opportunity to circle around for a melee attack or prepare to roll out of the way of its projectiles."
"rd_so_paragraph_shieldbug_0"	"Capable of absorbing vast amounts of damage compared to most bugs, Shieldbugs have massive, armoured limbs that give them their name."
"rd_so_paragraph_shieldbug_1"	"The best way to kill a Shieldbug is to attack it from behind, aiming for the yellow-white cluster on the rear of their body. Attacking from the front is ineffective, and the Shieldbug has a strong melee attack that can knock a marine a good distance - so be careful."
"rd_so_paragraph_shieldbug_2"	"Shieldbugs tend to pick a single marine (typically the one closest to them or the one attacking them) and then advance towards them slowly. The other marines then have (and should make the most of) the opportunity to flank and kill the Shieldbug while it's distracted."
"rd_so_paragraph_shieldbug_3"	"When you're alone and lack any grenades or weapons that can stun, the only viable strategy to pursue is to draw the shieldbug into his defensive mode and wait for him to strike you. This will momentarily stop him from rotating towards you and allows you to attack his back."
"rd_so_paragraph_shieldbug_4"	"Avoid confronting Shieldbugs near a bridge or cliff. If the Shieldbug manages to connect at the right angle, it will knock you off the edge into oblivion, killing you and preventing fellow marines from scavenging your gear."
"rd_so_paragraph_boomer_0"	"Boomers are large tripedal creatures whose sole purpose seems to be to act as a gigantic suicide bomber. Boomers can roll to quickly approach and block a marine's passage."
"rd_so_paragraph_boomer_1"	"If a Boomer is killed before it can inflate, it poses little threat to a team, but if it does inflate, killing it will result in the release of several \"bomblet\"-like projectiles that explode after several seconds, inflicting considerable damage to nearby marines in the process."
"rd_so_paragraph_buzzer_0"	"A small flying insectoid prone to diving down from above, Buzzers are a nuisance, but not a huge threat by themselves. Their ability and capacity to disorient and distract a marine who might otherwise be engaged with other swarm lifeforms makes them troublesome."
"rd_so_paragraph_buzzer_1"	"They deal relatively low amounts of damage, but present a small target that can be hard to hit unless using a weapon with automatic aim assistance, such as the 22A7-Z Prototype Assault Rifle or S23A SynTek Autogun."
"rd_so_paragraph_parasite_0"	"The Parasite is one of the most dangerous Swarm lifeforms because of the rapid maturation of additional Parasites inside an unwitting host. If a marine dies whilst infested, then four additional Parasites will be ejected from their corpse. The only way to remove infestation is to heal the infested marine (with the Medical Gun or Heal Beacons) until the yellow portion of their health bar is gone, or to activate Electric Charged Armor. IAF Personal Healing Kits are very ineffective at curing infestation, but one kit can keep you alive for a few more seconds and give Medics more time to cure you."
"rd_so_paragraph_parasite_1"	"Contrasting from their in-game habitat, their biological habitat seems to require a moist area, be it in the air or any surface. This seems to be supported by the fact that the eggs they spawn out of contain an unsavory fluid."
"rd_so_paragraph_mortarbug_0"	"Mortarbugs are large support units that spit a line of three highly explosive projectiles over long distances, like an upgraded version of the Ranger. These projectiles do not explode instantly, but instead stick to the floor and walls, then explode after approximately three seconds, dealing significant damage to anyone nearby."
"rd_so_paragraph_mortarbug_1"	"If not killed quickly, they can harass a squad and prevent them from gaining access to an area. They are essentially defenseless at short range, but like Rangers, their main strength is supporting other members of the Swarm, using their bombs to restrict marine movement or split the squad up."
"rd_so_paragraph_harvester_0"	"A large brownish creature with a glowing bulbous appendage, the Harvester is a support-type unit that spawns tiny suicidal Xenomites instead of attacking the squad directly. The Harvester itself is relatively fragile and easy to kill, but like the Ranger or Mortarbug, it can be much more effective when supporting other Swarm units, harassing Marines whilst Drones distract them."
"rd_so_paragraph_harvester_1"	"Harvesters should be taken out quickly to minimize the effect they have on a battle, much like the Mortarbug. When a Harvester is killed, it releases several Xenomites that fly straight up in the air before they land and attack nearby marines."
"rd_so_paragraph_harvester_2"	"Killing the Harvester while it is burning or frozen will also kill the Xenomites it releases upon death."
"rd_so_paragraph_harvester_3"	"Although it cannot attack directly, physical contact with the Harvester causes damage to marines. Coupled with their ability to produce Xenomites every few seconds, melee attacks against Harvesters are generally ill-advised."
"rd_so_paragraph_harvester_4"	"When threatened, the Harvester attempts to retreat from battle but continues to produce Xenomites. It is advised that you persue and destroy the Harvester before too many Xenomites are produced."
"rd_so_paragraph_parasite_defanged_0"	"The Xenomite is a small, red and white insectoid that attacks by leaping towards a marine and exploding to shower its target in a corrosive substance. Individually, these Xenomites do not pose a significant threat to a marine, but caution is advised as their attack can knock a marine back and disorient them."
"rd_so_paragraph_parasite_defanged_1"	"Although similar in size, shape and movement to the Parasite, the Xenomite can be easily distinguished by its red and white color in contrast to the Parasite's yellow, and its attack cannot be negated with Electric Charged Armor."
"rd_so_paragraph_biomass_0"	"\"Biomass\" is a term for large, static formations of organic materials that the Swarm uses to assemble massive hive-like structures. Biomass accumulation is one of the first signs of hive formation, so it must be purged as soon as possible."
"rd_so_paragraph_biomass_1"	"Biomass is immune to bullets, explosives, and melee attacks; it can only be destroyed by incendiary weaponry (such as the M868 Flamer Unit, the Vindicator's incendiary grenade, and the Proximity Incendiary Mine) or the Mining Laser."
"rd_so_paragraph_biomass_2"	"A pile of dead colonists near the Biomass in Timor Station suggests that the biomass is \"assembled\" by incorporating any organic material that can be acquired. This could mean that the colonists, as well as their pets and food are inside Biomass, dead or alive."
"rd_so_paragraph_biomass_3"	"Biomass itself is largely defenseless and harmless, although coming into contact with it will deal minor damage and knock a marine back."
"rd_so_paragraph_biomass_4"	"Once the biomass is ignited, it will eventually die. Sustained incendiary damage is not necessary but will accelerate the process."
"rd_so_paragraph_grub_0"	"A grub is the presumed larval stage of the Swarm. It is about as large as a marine's foot and is attracted to marines, but is incapable of harming them. Grubs come in sacs of about a dozen, which open up upon fire or when a marine is nearby."
"rd_no_steam_service"	"Game cannot connect to Steam service"
"rd_no_steam_solutions"	"Possible solutions: restart Steam or computer, allow game in antivirus or firewall, verify integrity of game files"
"rd_no_bots_allowed"	"Current game mode does not allow adding bot marines"
"rd_revive_marine"	"Hold to Revive Marine"
"rd_reviving_marine"	"Reviving..."
"rd_revived_marine"	"%s1 revived %s2."
"rd_suicide_female_revivable"	"%s1 incapacitated herself."
"rd_suicide_male_revivable"	"%s1 incapacitated himself."
"rd_team_killed_revivable"	"%s1 was incapacitated by %s2."
"rd_killed_revivable"	"%s1 is incapacitated."
"rd_chat_marine_cap_reached_challenge"	"Current challenge does not allow more than %s1 marines"
"rd_chat_marine_cap_reached_server"	"This server does not allow more than %s1 marines"
"asw_weapon_gas_grenades"	"Gas Grenades"
"asw_weaponl_gas_grenades"	"TG-05 Gas Grenades"
"asw_wdesc_gas_grenades"	"A set of highly toxic gas grenades. Releases bio-hazard toxin upon detonation covering a small area with a cloud of gas. Anything remotely touching that area will liquefy and decompose at an extreme rate. Handling this material needs the standard medical bio-hazard manipulation certification."
"asw_weapon_gas_grenades_attributes"	""
"asw_weapon_heavy_rifle"	"Heavy Rifle"
"asw_weaponl_heavy_rifle"	"22A5 Heavy Assault Rifle"
"asw_wdesc_heavy_rifle"	"The 22A5 Heavy Assault Rifle is a larger caliber variant of 22A3-1 Assault Rifle. Designed to be more efficient against armored targets. The underslung grenade launcher is replaced with a function-augmentation mechanism which, upon activation, significantly increases rifle's fire rate for a short duration of time."
"asw_weapon_heavy_rifle_altfire"	"Charges"
"asw_weapon_heavy_rifle_attributes"	""
"asw_weapon_medrifle"	"Medical SMG"
"asw_weaponl_medrifle"	"IAF Medical SMG"
"asw_wdesc_medrifle"	"The IAF Medical Submachine Gun is a compromise between fire power and healing function. Developed by Interstellar Armed Forces as a combination of the ST60 Submachine Gun and the IAF Medical Gun. Offering both high rate of fire and a healing capability with the IAF regenerative attachment. Designed to treat wounded personnel on the go. Available only to trained medics with previous combat experience."
"asw_weapon_medrifle_altfire"	""
"asw_weapon_medrifle_attributes"	""
"rd_afk_not_allowed"	"This server or game mode doesn't allow taking a break"
"rd_flashlight_not_allowed"	"This server or game mode doesn't allow to toggle flashlight for marines."
