"lang"
{
"Language"	"tchinese"
"asw_weapon_heavy_rifle_attributes" ""
"asw_weapon_medrifle" "醫療衝鋒槍"
"asw_weaponl_medrifle" "IAF 醫療衝鋒槍"
"asw_wdesc_medrifle" "IAF 醫療衝鋒槍是輸出火力和治療功能的折衷。星際武裝部隊開發的這把槍是 ST60 機槍和 IAF 醫療槍的結合。同時具有高射速和 IAF 再生型醫療附件的治療能力。設計用于在行動中治療受傷人員。只有受過訓練，並且有戰鬥經驗的醫生才能使用。"
"asw_weapon_medrifle_altfire" ""
"asw_weapon_medrifle_attributes" ""
"rd_afk_not_allowed" "此服務器或遊戲模式不允許休息"
"rd_flashlight_not_allowed" "該服務器已禁用為海軍陸戰隊切換手電筒的功能。"
"rd_flashlight_toggle" "手電筒。"
		"asw_player_promoted_7" "%s1 has received the Golden Medallion."
		"[english]asw_player_promoted_7" "%s1 has received the Golden Medallion."
		"nb_promotion_medal_7" "Golden Medallion"
		"[english]nb_promotion_medal_7" "Golden Medallion"
		"nb_seventh_promotion" "SEVENTH PROMOTION"
		"[english]nb_seventh_promotion" "SEVENTH PROMOTION"
		"RD_EASY_CAMPAIGN_NH_NAME" "Easy Campaign: Nam Humanum"
		"[english]RD_EASY_CAMPAIGN_NH_NAME" "Easy Campaign: Nam Humanum"
		"RD_NORMAL_CAMPAIGN_NH_NAME" "Normal Campaign: Nam Humanum"
		"[english]RD_NORMAL_CAMPAIGN_NH_NAME" "Normal Campaign: Nam Humanum"
		"RD_HARD_CAMPAIGN_NH_NAME" "Hard Campaign: Nam Humanum"
		"[english]RD_HARD_CAMPAIGN_NH_NAME" "Hard Campaign: Nam Humanum"
		"RD_INSANE_CAMPAIGN_NH_NAME" "Insane Campaign: Nam Humanum"
		"[english]RD_INSANE_CAMPAIGN_NH_NAME" "Insane Campaign: Nam Humanum"
		"RD_IMBA_CAMPAIGN_NH_NAME" "Brutal Campaign: Nam Humanum"
		"[english]RD_IMBA_CAMPAIGN_NH_NAME" "Brutal Campaign: Nam Humanum"
		"RD_EASY_CAMPAIGN_BIO_NAME" "Easy Campaign: BioGen Corporation"
		"[english]RD_EASY_CAMPAIGN_BIO_NAME" "Easy Campaign: BioGen Corporation"
		"RD_NORMAL_CAMPAIGN_BIO_NAME" "Normal Campaign: BioGen Corporation"
		"[english]RD_NORMAL_CAMPAIGN_BIO_NAME" "Normal Campaign: BioGen Corporation"
		"RD_HARD_CAMPAIGN_BIO_NAME" "Hard Campaign: BioGen Corporation"
		"[english]RD_HARD_CAMPAIGN_BIO_NAME" "Hard Campaign: BioGen Corporation"
		"RD_INSANE_CAMPAIGN_BIO_NAME" "Insane Campaign: BioGen Corporation"
		"[english]RD_INSANE_CAMPAIGN_BIO_NAME" "Insane Campaign: BioGen Corporation"
		"RD_IMBA_CAMPAIGN_BIO_NAME" "Brutal Campaign: BioGen Corporation"
		"[english]RD_IMBA_CAMPAIGN_BIO_NAME" "Brutal Campaign: BioGen Corporation"
		"RD_SPEEDRUN_OCS_STORAGE_FACILITY_NAME" "Storage Facility Speed Run"
		"[english]RD_SPEEDRUN_OCS_STORAGE_FACILITY_NAME" "Storage Facility Speed Run"
		"RD_SPEEDRUN_OCS_LANDING_BAY_7_NAME" "Landing Bay 7 Speed Run"
		"[english]RD_SPEEDRUN_OCS_LANDING_BAY_7_NAME" "Landing Bay 7 Speed Run"
		"RD_SPEEDRUN_OCS_USC_MEDUSA_NAME" "U.S.C. Medusa Speed Run"
		"[english]RD_SPEEDRUN_OCS_USC_MEDUSA_NAME" "U.S.C. Medusa Speed Run"
		"RD_SPEEDRUN_RES_FOREST_ENTRANCE_NAME" "Transport Facility Speed Run"
		"[english]RD_SPEEDRUN_RES_FOREST_ENTRANCE_NAME" "Transport Facility Speed Run"
		"RD_SPEEDRUN_RES_RESEARCH_7_NAME" "Research 7 Speed Run"
		"[english]RD_SPEEDRUN_RES_RESEARCH_7_NAME" "Research 7 Speed Run"
		"RD_SPEEDRUN_RES_MINING_CAMP_NAME" "Illyn Forest Speed Run"
		"[english]RD_SPEEDRUN_RES_MINING_CAMP_NAME" "Illyn Forest Speed Run"
		"RD_SPEEDRUN_RES_MINES_NAME" "Jericho Mines Speed Run"
		"[english]RD_SPEEDRUN_RES_MINES_NAME" "Jericho Mines Speed Run"
		"RD_SPEEDRUN_AREA9800_LZ_NAME" "Landing Zone Speed Run"
		"[english]RD_SPEEDRUN_AREA9800_LZ_NAME" "Landing Zone Speed Run"
		"RD_SPEEDRUN_AREA9800_PP1_NAME" "Cooling Pump Speed Run"
		"[english]RD_SPEEDRUN_AREA9800_PP1_NAME" "Cooling Pump Speed Run"
		"RD_SPEEDRUN_AREA9800_PP2_NAME" "Power Generator Speed Run"
		"[english]RD_SPEEDRUN_AREA9800_PP2_NAME" "Power Generator Speed Run"
		"RD_SPEEDRUN_AREA9800_WL_NAME" "Wastelands Speed Run"
		"[english]RD_SPEEDRUN_AREA9800_WL_NAME" "Wastelands Speed Run"
		"RD_SPEEDRUN_TFT_DESERT_OUTPOST_NAME" "Insertion Point Speed Run"
		"[english]RD_SPEEDRUN_TFT_DESERT_OUTPOST_NAME" "Insertion Point Speed Run"
		"RD_SPEEDRUN_TFT_ABANDONED_MAINTENANCE_NAME" "Abandoned Maintenance Tunnels Speed Run"
		"[english]RD_SPEEDRUN_TFT_ABANDONED_MAINTENANCE_NAME" "Abandoned Maintenance Tunnels Speed Run"
		"RD_SPEEDRUN_TFT_SPACEPORT_NAME" "Oasis Colony Spaceport Speed Run"
		"[english]RD_SPEEDRUN_TFT_SPACEPORT_NAME" "Oasis Colony Spaceport Speed Run"
		"RD_SPEEDRUN_DC_OMEGA_CITY_NAME" "Omega City Speed Run"
		"[english]RD_SPEEDRUN_DC_OMEGA_CITY_NAME" "Omega City Speed Run"
		"RD_SPEEDRUN_DC_BREAKING_AN_ENTRY_NAME" "Breaking an Entry Speed Run"
		"[english]RD_SPEEDRUN_DC_BREAKING_AN_ENTRY_NAME" "Breaking an Entry Speed Run"
		"RD_SPEEDRUN_DC_SEARCH_AND_RESCUE_NAME" "Search and Rescue Speed Run"
		"[english]RD_SPEEDRUN_DC_SEARCH_AND_RESCUE_NAME" "Search and Rescue Speed Run"
		"RD_SPEEDRUN_TIL_MIDNIGHT_PORT_NAME" "Midnight Port Speed Run"
		"[english]RD_SPEEDRUN_TIL_MIDNIGHT_PORT_NAME" "Midnight Port Speed Run"
		"RD_SPEEDRUN_TIL_ROAD_TO_DAWN_NAME" "Road to Dawn Speed Run"
		"[english]RD_SPEEDRUN_TIL_ROAD_TO_DAWN_NAME" "Road to Dawn Speed Run"
		"RD_SPEEDRUN_TIL_ARCTIC_INFILTRATION_NAME" "Arctic Infiltration Speed Run"
		"[english]RD_SPEEDRUN_TIL_ARCTIC_INFILTRATION_NAME" "Arctic Infiltration Speed Run"
		"RD_SPEEDRUN_TIL_AREA9800_NAME" "Area9800 Landingzone Speed Run"
		"[english]RD_SPEEDRUN_TIL_AREA9800_NAME" "Area9800 Landingzone Speed Run"
		"RD_SPEEDRUN_TIL_COLD_CATWALKS_NAME" "Cold Catwalks Speed Run"
		"[english]RD_SPEEDRUN_TIL_COLD_CATWALKS_NAME" "Cold Catwalks Speed Run"
		"RD_SPEEDRUN_TIL_YANAURUS_MINE_NAME" "Yanaurus Mine Speed Run"
		"[english]RD_SPEEDRUN_TIL_YANAURUS_MINE_NAME" "Yanaurus Mine Speed Run"
		"RD_SPEEDRUN_TIL_FACTORY_NAME" "The Factory Speed Run"
		"[english]RD_SPEEDRUN_TIL_FACTORY_NAME" "The Factory Speed Run"
		"RD_SPEEDRUN_TIL_COM_CENTER_NAME" "Communication Center Speed Run"
		"[english]RD_SPEEDRUN_TIL_COM_CENTER_NAME" "Communication Center Speed Run"
		"RD_SPEEDRUN_TIL_SYNTEK_HOSPITAL_NAME" "SynTek Hospital Speed Run"
		"[english]RD_SPEEDRUN_TIL_SYNTEK_HOSPITAL_NAME" "SynTek Hospital Speed Run"
		"RD_SPEEDRUN_LAN_BRIDGE_NAME" "Lana's Bridge Speed Run"
		"[english]RD_SPEEDRUN_LAN_BRIDGE_NAME" "Lana's Bridge Speed Run"
		"RD_SPEEDRUN_LAN_SEWER_NAME" "Lana's Sewer Speed Run"
		"[english]RD_SPEEDRUN_LAN_SEWER_NAME" "Lana's Sewer Speed Run"
		"RD_SPEEDRUN_LAN_MAINTENANCE_NAME" "Lana's Maintenance Speed Run"
		"[english]RD_SPEEDRUN_LAN_MAINTENANCE_NAME" "Lana's Maintenance Speed Run"
		"RD_SPEEDRUN_LAN_VENT_NAME" "Lana's Vents Speed Run"
		"[english]RD_SPEEDRUN_LAN_VENT_NAME" "Lana's Vents Speed Run"
		"RD_SPEEDRUN_LAN_COMPLEX_NAME" "Lana's Complex Speed Run"
		"[english]RD_SPEEDRUN_LAN_COMPLEX_NAME" "Lana's Complex Speed Run"
		"RD_SPEEDRUN_REDUCTION_1_NAME" "Mission 1 Speed Run"
		"[english]RD_SPEEDRUN_REDUCTION_1_NAME" "Mission 1 Speed Run"
		"RD_SPEEDRUN_REDUCTION_2_NAME" "Mission 2 Speed Run"
		"[english]RD_SPEEDRUN_REDUCTION_2_NAME" "Mission 2 Speed Run"
		"RD_SPEEDRUN_REDUCTION_3_NAME" "Mission 3 Speed Run"
		"[english]RD_SPEEDRUN_REDUCTION_3_NAME" "Mission 3 Speed Run"
		"RD_SPEEDRUN_REDUCTION_4_NAME" "Mission 4 Speed Run"
		"[english]RD_SPEEDRUN_REDUCTION_4_NAME" "Mission 4 Speed Run"
		"RD_SPEEDRUN_REDUCTION_5_NAME" "Mission 5 Speed Run"
		"[english]RD_SPEEDRUN_REDUCTION_5_NAME" "Mission 5 Speed Run"
		"RD_SPEEDRUN_REDUCTION_6_NAME" "Mission 6 Speed Run"
		"[english]RD_SPEEDRUN_REDUCTION_6_NAME" "Mission 6 Speed Run"
		"RD_SPEEDRUN_PAR_UNEXPECTED_ENCOUNTER_NAME" "Unexpected Encounter Speed Run"
		"[english]RD_SPEEDRUN_PAR_UNEXPECTED_ENCOUNTER_NAME" "Unexpected Encounter Speed Run"
		"RD_SPEEDRUN_PAR_HOSTILE_PLACES_NAME" "Hostile Places Speed Run"
		"[english]RD_SPEEDRUN_PAR_HOSTILE_PLACES_NAME" "Hostile Places Speed Run"
		"RD_SPEEDRUN_PAR_CLOSE_CONTACT_NAME" "Close Contact Speed Run"
		"[english]RD_SPEEDRUN_PAR_CLOSE_CONTACT_NAME" "Close Contact Speed Run"
		"RD_SPEEDRUN_PAR_HIGH_TENSION_NAME" "High Tension Speed Run"
		"[english]RD_SPEEDRUN_PAR_HIGH_TENSION_NAME" "High Tension Speed Run"
		"RD_SPEEDRUN_PAR_CRUCIAL_POINT_NAME" "Crucial Point Speed Run"
		"[english]RD_SPEEDRUN_PAR_CRUCIAL_POINT_NAME" "Crucial Point Speed Run"
		"RD_SPEEDRUN_ORI_REFINERY_NAME" "Niosa Refinery Speed Run"
		"[english]RD_SPEEDRUN_ORI_REFINERY_NAME" "Niosa Refinery Speed Run"
		"RD_SPEEDRUN_ORI_ANOMALY_NAME" "First Anomaly Speed Run"
		"[english]RD_SPEEDRUN_ORI_ANOMALY_NAME" "First Anomaly Speed Run"
		"RD_SPEEDRUN_NH_LOGISTICS_AREA_NAME" "Logistics Area Speed Run"
		"[english]RD_SPEEDRUN_NH_LOGISTICS_AREA_NAME" "Logistics Area Speed Run"
		"RD_SPEEDRUN_NH_PLATFORM_XVII_NAME" "Platform XVII Speed Run"
		"[english]RD_SPEEDRUN_NH_PLATFORM_XVII_NAME" "Platform XVII Speed Run"
		"RD_SPEEDRUN_NH_GROUNDWORK_LABS_NAME" "Groundwork Labs Speed Run"
		"[english]RD_SPEEDRUN_NH_GROUNDWORK_LABS_NAME" "Groundwork Labs Speed Run"
		"RD_SPEEDRUN_BIO_OPERATION_X5_NAME" "Operation x5 Speed Run"
		"[english]RD_SPEEDRUN_BIO_OPERATION_X5_NAME" "Operation x5 Speed Run"
		"RD_SPEEDRUN_BIO_INVISIBLE_THREAT_NAME" "Invisible Threat Speed Run"
		"[english]RD_SPEEDRUN_BIO_INVISIBLE_THREAT_NAME" "Invisible Threat Speed Run"
		"RD_SPEEDRUN_BIO_BIOGEN_LABS_NAME" "BioGen Labs Speed Run"
		"[english]RD_SPEEDRUN_BIO_BIOGEN_LABS_NAME" "BioGen Labs Speed Run"
		"RD_CAMPAIGN_NO_DEATHS_OCS_NAME" "Outstanding Execution: Operation Cleansweep"
		"[english]RD_CAMPAIGN_NO_DEATHS_OCS_NAME" "Outstanding Execution: Operation Cleansweep"
		"RD_CAMPAIGN_NO_DEATHS_RES_NAME" "Outstanding Execution: Research 7"
		"[english]RD_CAMPAIGN_NO_DEATHS_RES_NAME" "Outstanding Execution: Research 7"
		"RD_CAMPAIGN_NO_DEATHS_AREA9800_NAME" "Outstanding Execution: Area 9800"
		"[english]RD_CAMPAIGN_NO_DEATHS_AREA9800_NAME" "Outstanding Execution: Area 9800"
		"RD_CAMPAIGN_NO_DEATHS_TFT_NAME" "Outstanding Execution: Tears for Tarnor"
		"[english]RD_CAMPAIGN_NO_DEATHS_TFT_NAME" "Outstanding Execution: Tears for Tarnor"
		"RD_CAMPAIGN_NO_DEATHS_DC_NAME" "Outstanding Execution: Dead City"
		"[english]RD_CAMPAIGN_NO_DEATHS_DC_NAME" "Outstanding Execution: Dead City"
		"RD_CAMPAIGN_NO_DEATHS_TIL_NAME" "Outstanding Execution: Tilarus-5"
		"[english]RD_CAMPAIGN_NO_DEATHS_TIL_NAME" "Outstanding Execution: Tilarus-5"
		"RD_CAMPAIGN_NO_DEATHS_LAN_NAME" "Outstanding Execution: Lana's Escape"
		"[english]RD_CAMPAIGN_NO_DEATHS_LAN_NAME" "Outstanding Execution: Lana's Escape"
		"RD_CAMPAIGN_NO_DEATHS_REDUCTION_NAME" "Outstanding Execution: Reduction"
		"[english]RD_CAMPAIGN_NO_DEATHS_REDUCTION_NAME" "Outstanding Execution: Reduction"
		"RD_CAMPAIGN_NO_DEATHS_PAR_NAME" "Outstanding Execution: Paranoia"
		"[english]RD_CAMPAIGN_NO_DEATHS_PAR_NAME" "Outstanding Execution: Paranoia"
		"RD_CAMPAIGN_NO_DEATHS_ORI_NAME" "Outstanding Execution: Orion's Threat"
		"[english]RD_CAMPAIGN_NO_DEATHS_ORI_NAME" "Outstanding Execution: Orion's Threat"
		"RD_CAMPAIGN_NO_DEATHS_NH_NAME" "Outstanding Execution: Nam Humanum"
		"[english]RD_CAMPAIGN_NO_DEATHS_NH_NAME" "Outstanding Execution: Nam Humanum"
		"RD_CAMPAIGN_NO_DEATHS_BIO_NAME" "Outstanding Execution: BioGen Corporation"
		"[english]RD_CAMPAIGN_NO_DEATHS_BIO_NAME" "Outstanding Execution: BioGen Corporation"
		"RD_GAS_GRENADE_KILLS_NAME" "Chemical Warfare"
		"[english]RD_GAS_GRENADE_KILLS_NAME" "Chemical Warfare"
		"RD_HEAVY_RIFLE_KILLS_NAME" "Heavy Assault Specialist"
		"[english]RD_HEAVY_RIFLE_KILLS_NAME" "Heavy Assault Specialist"
		"RD_MEDICAL_SMG_KILLS_NAME" "Combat Medic"
		"[english]RD_MEDICAL_SMG_KILLS_NAME" "Combat Medic"
		"RD_NH_BONUS_OBJECTIVE_NAME" "The Choice of Progress"
		"[english]RD_NH_BONUS_OBJECTIVE_NAME" "The Choice of Progress"
		"ASW_COMBAT_RIFLE_KILLS_DESC" "Kill 250 Swarm with the Combat Rifle."
		"[english]ASW_COMBAT_RIFLE_KILLS_DESC" "Kill 250 Swarm with the Combat Rifle."
		"ASW_DEAGLE_KILLS_DESC" "Kill 250 Swarm with the Desert Eagle."
		"[english]ASW_DEAGLE_KILLS_DESC" "Kill 250 Swarm with the Desert Eagle."
		"ASW_DEVASTATOR_KILLS_DESC" "Kill 250 Swarm with the Devastator."
		"[english]ASW_DEVASTATOR_KILLS_DESC" "Kill 250 Swarm with the Devastator."
		"RD_EASY_CAMPAIGN_OCS_DESC" "Complete the Operation Cleansweep campaign on Easy difficulty or harder."
		"[english]RD_EASY_CAMPAIGN_OCS_DESC" "Complete the Operation Cleansweep campaign on Easy difficulty or harder."
		"RD_NORMAL_CAMPAIGN_OCS_DESC" "Complete the Operation Cleansweep campaign on Normal difficulty or harder."
		"[english]RD_NORMAL_CAMPAIGN_OCS_DESC" "Complete the Operation Cleansweep campaign on Normal difficulty or harder."
		"RD_HARD_CAMPAIGN_OCS_DESC" "Complete the Operation Cleansweep campaign on Hard difficulty or harder."
		"[english]RD_HARD_CAMPAIGN_OCS_DESC" "Complete the Operation Cleansweep campaign on Hard difficulty or harder."
		"RD_INSANE_CAMPAIGN_OCS_DESC" "Complete the Operation Cleansweep campaign on Insane difficulty or harder."
		"[english]RD_INSANE_CAMPAIGN_OCS_DESC" "Complete the Operation Cleansweep campaign on Insane difficulty or harder."
		"RD_IMBA_CAMPAIGN_OCS_DESC" "Complete the Operation Cleansweep campaign on Brutal difficulty."
		"[english]RD_IMBA_CAMPAIGN_OCS_DESC" "Complete the Operation Cleansweep campaign on Brutal difficulty."
		"RD_EASY_CAMPAIGN_RES_DESC" "Complete the Research 7 campaign on Easy difficulty or harder."
		"[english]RD_EASY_CAMPAIGN_RES_DESC" "Complete the Research 7 campaign on Easy difficulty or harder."
		"RD_NORMAL_CAMPAIGN_RES_DESC" "Complete the Research 7 campaign on Normal difficulty or harder."
		"[english]RD_NORMAL_CAMPAIGN_RES_DESC" "Complete the Research 7 campaign on Normal difficulty or harder."
		"RD_HARD_CAMPAIGN_RES_DESC" "Complete the Research 7 campaign on Hard difficulty or harder."
		"[english]RD_HARD_CAMPAIGN_RES_DESC" "Complete the Research 7 campaign on Hard difficulty or harder."
		"RD_INSANE_CAMPAIGN_RES_DESC" "Complete the Research 7 campaign on Insane difficulty or harder."
		"[english]RD_INSANE_CAMPAIGN_RES_DESC" "Complete the Research 7 campaign on Insane difficulty or harder."
		"RD_IMBA_CAMPAIGN_RES_DESC" "Complete the Research 7 campaign on Brutal difficulty."
		"[english]RD_IMBA_CAMPAIGN_RES_DESC" "Complete the Research 7 campaign on Brutal difficulty."
		"RD_EASY_CAMPAIGN_AREA9800_DESC" "Complete the Area 9800 campaign on Easy difficulty or harder."
		"[english]RD_EASY_CAMPAIGN_AREA9800_DESC" "Complete the Area 9800 campaign on Easy difficulty or harder."
		"RD_NORMAL_CAMPAIGN_AREA9800_DESC" "Complete the Area 9800 campaign on Normal difficulty or harder."
		"[english]RD_NORMAL_CAMPAIGN_AREA9800_DESC" "Complete the Area 9800 campaign on Normal difficulty or harder."
